agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
272440140,71119.20,0.0020,474836586,474836586,1776044977462,True
272440141,71119.20,0.0017,474836587,474836587,1776044977859,True
272440142,71119.20,0.0018,474836588,474836588,1776044978656,True
272440143,71119.20,0.0020,474836589,474836589,1776044978814,True
272440144,71119.20,0.0018,474836590,474836590,1776044980085,True
272440145,71119.20,0.0034,474836591,474836592,1776044980330,True
272440146,71119.20,0.0023,474836593,474836593,1776044981876,True
272440147,71119.20,0.0021,474836594,474836594,1776044982153,True
272440148,71119.20,0.0020,474836595,474836595,1776044982350,True
272440149,71119.20,0.0020,474836596,474836596,1776044983118,True
272440150,71119.20,0.0021,474836597,474836597,1776044983506,True
272440151,71119.20,0.0016,474836598,474836598,1776044983930,True
272440152,71119.20,0.0017,474836599,474836599,1776044984317,True
272440153,71119.20,0.0020,474836600,474836600,1776044984826,True
272440154,71119.20,0.0142,474836601,474836603,1776044985547,True
272440155,71119.20,0.0020,474836604,474836604,1776044986539,True
272440156,71119.20,0.0023,474836605,474836605,1776044986961,True
272440157,71119.20,0.4458,474836606,474836606,1776044987356,True
272440158,71116.70,0.0035,474836607,474836608,1776044988200,True
272440159,71116.60,128.0098,474836609,474836628,1776044988200,True
272440160,71116.50,2.3394,474836629,474836635,1776044988270,True
272440161,71116.50,0.0024,474836636,474836636,1776044988406,True
272440162,71116.50,0.0020,474836637,474836637,1776044988976,True
272440163,71116.50,0.0031,474836638,474836639,1776044989612,True
272440164,71116.50,0.0019,474836640,474836640,1776044990361,True
272440165,71116.50,0.0019,474836641,474836641,1776044990903,True
272440166,71116.50,0.0019,474836642,474836642,1776044991301,True
272440167,71116.50,0.0039,474836643,474836644,1776044992559,True
272440168,71116.50,37.1214,474836645,474836647,1776044993100,True
272440169,71113.70,86.6183,474836648,474836662,1776044993128,True
272440170,71113.70,0.0020,474836663,474836663,1776044993708,True
272440171,71113.70,0.0017,474836664,474836664,1776044993974,True
272440172,71113.70,0.0021,474836665,474836665,1776044994361,True
272440173,71119.10,0.0016,474836666,474836666,1776044994998,False
272440174,71113.80,0.0016,474836667,474836667,1776044995178,True
272440175,71113.70,0.0008,474836668,474836668,1776044995178,True
272440176,71113.70,0.0018,474836669,474836669,1776044995700,True
272440177,71113.70,0.0020,474836670,474836670,1776044996583,True
272440178,71113.70,0.0019,474836671,474836671,1776044997706,True
272440179,71113.70,0.0023,474836672,474836672,1776044998198,True
272440180,71113.70,0.0020,474836673,474836673,1776044998944,True
272440181,71113.70,0.0022,474836674,474836674,1776044999068,True
272440182,71113.70,0.0022,474836675,474836675,1776044999223,True
272440183,71113.70,123.3870,474836676,474836686,1776044999513,True
272440184,71113.60,0.0017,474836687,474836687,1776044999738,True
272440185,71113.40,0.0004,474836688,474836688,1776044999738,True
272440186,71113.40,0.0041,474836689,474836690,1776045000080,True
272440187,71110.80,0.0015,474836691,474836691,1776045000419,True
272440188,71110.60,123.4165,474836692,474836721,1776045000419,True
272440189,71110.60,0.0037,474836722,474836723,1776045000947,True
272440190,71110.60,0.1406,474836724,474836724,1776045001351,True
272440191,71110.60,0.0018,474836725,474836725,1776045001856,True
272440192,71116.50,0.0018,474836726,474836726,1776045002253,False
272440193,71116.50,0.0100,474836727,474836727,1776045003211,False
272440194,71110.60,0.0023,474836728,474836728,1776045003932,True
272440195,71110.60,0.0020,474836729,474836729,1776045004252,True
272440196,71110.60,0.0020,474836730,474836730,1776045004695,True
272440197,71110.60,0.0024,474836731,474836731,1776045005113,True
272440198,71110.60,0.0018,474836732,474836732,1776045005361,True
272440199,71110.60,0.0016,474836733,474836733,1776045005532,True
272440200,71116.50,0.0056,474836734,474836734,1776045006305,False
272440201,71110.60,24.6796,474836735,474836737,1776045006682,True
272440202,71110.60,49.3611,474836738,474836742,1776045006783,True
272440203,71110.60,49.3592,474836743,474836747,1776045006884,True
272440204,71110.60,0.0017,474836748,474836748,1776045007180,True
272440205,71110.60,0.0018,474836749,474836749,1776045008167,True
272440206,71110.60,0.0017,474836750,474836750,1776045008750,True
272440207,71110.60,0.0024,474836751,474836751,1776045009052,True
272440208,71110.60,0.0025,474836752,474836752,1776045009198,True
272440209,71116.50,0.0020,474836753,474836753,1776045009954,False
272440210,71110.60,0.0018,474836754,474836754,1776045010064,True
272440211,71116.40,0.0021,474836755,474836755,1776045010305,True
272440212,71116.40,0.0022,474836756,474836756,1776045010636,True
272440213,71110.60,0.0019,474836757,474836757,1776045011379,True
272440214,71110.60,0.0022,474836758,474836758,1776045011844,True
272440215,71110.60,0.0017,474836759,474836759,1776045012151,True
272440216,71110.60,0.0024,474836760,474836760,1776045013022,True
272440217,71110.60,0.0018,474836761,474836761,1776045013823,True
272440218,71110.60,0.0024,474836762,474836762,1776045013928,True
272440219,71110.60,123.3860,474836763,474836774,1776045014055,True
272440220,71110.60,0.0021,474836775,474836775,1776045014371,True
272440221,71110.60,0.0020,474836776,474836776,1776045014648,True
272440222,71116.50,0.0020,474836777,474836777,1776045014994,False
272440223,71110.60,0.0015,474836778,474836778,1776045015430,True
272440224,71110.60,0.0019,474836779,474836779,1776045015709,True
272440225,71110.60,0.0024,474836780,474836780,1776045015862,True
272440226,71110.60,0.0016,474836781,474836781,1776045017146,True
272440227,71110.60,0.0018,474836782,474836782,1776045017299,True
272440228,71110.60,123.4180,474836783,474836793,1776045018078,True
272440229,71110.60,0.0021,474836794,474836794,1776045018651,True
272440230,71110.60,0.0020,474836795,474836795,1776045018763,True
272440231,71110.50,0.0020,474836796,474836797,1776045018763,True
272440232,71110.50,0.0024,474836798,474836799,1776045019270,True
272440233,71110.50,0.0100,474836800,474836802,1776045019562,True
272440234,71110.50,0.0016,474836803,474836803,1776045019967,True
272440235,71116.50,0.0020,474836804,474836804,1776045020163,False
272440236,71110.50,0.0015,474836805,474836805,1776045020433,True
272440237,71110.50,0.0018,474836806,474836806,1776045020912,True
272440238,71110.50,0.0022,474836807,474836807,1776045021651,True
272440239,71110.50,0.0022,474836808,474836808,1776045022031,True
272440240,71113.60,0.0018,474836809,474836809,1776045022353,True
272440241,71113.60,0.0024,474836810,474836810,1776045022659,True
272440242,71116.40,0.0023,474836811,474836811,1776045023245,True
272440243,71116.40,0.0015,474836812,474836812,1776045024269,True
272440244,71116.40,0.0014,474836813,474836813,1776045024584,True
272440245,71113.70,0.0010,474836814,474836814,1776045024584,True
272440246,71113.80,0.0015,474836815,474836815,1776045024856,False
272440247,71113.70,0.0016,474836816,474836817,1776045024980,True
272440248,71113.80,0.0100,474836818,474836818,1776045025372,False
272440249,71116.50,0.0072,474836819,474836819,1776045025372,False
272440250,71113.70,0.0052,474836820,474836822,1776045025654,True
272440251,71110.50,0.0120,474836823,474836823,1776045025654,True
272440252,71113.70,0.0015,474836824,474836824,1776045025754,True
272440253,71113.70,0.0017,474836825,474836825,1776045025920,True
272440254,71116.50,0.3204,474836826,474836826,1776045026635,False
272440255,71119.10,0.3688,474836827,474836828,1776045026635,False
272440256,71119.20,2.8480,474836829,474836830,1776045026635,False
272440257,71113.70,0.0015,474836831,474836831,1776045026861,True
272440258,71113.60,0.0016,474836832,474836832,1776045027234,True
272440259,71113.60,0.0022,474836833,474836833,1776045027765,True
272440260,71113.70,0.0022,474836834,474836834,1776045028526,False
272440261,71113.70,0.0036,474836835,474836836,1776045029233,False
272440262,71113.70,0.0015,474836837,474836837,1776045029407,False
272440263,71113.70,0.0023,474836838,474836838,1776045030073,False
272440264,71113.70,0.0020,474836839,474836839,1776045030362,False
272440265,71113.70,0.0017,474836840,474836840,1776045030722,False
272440266,71113.70,0.0172,474836841,474836842,1776045031626,False
272440267,71113.70,0.0270,474836843,474836844,1776045031738,False
272440268,71113.70,0.0039,474836845,474836846,1776045032176,False
272440269,71113.70,0.0024,474836847,474836847,1776045032484,False
272440270,71113.70,0.0019,474836848,474836848,1776045033070,False
272440271,71113.70,0.0023,474836849,474836849,1776045034090,False
272440272,71113.70,0.0045,474836850,474836851,1776045034261,False
272440273,71113.70,0.0020,474836852,474836852,1776045035579,False
272440274,71113.70,0.0023,474836853,474836853,1776045035962,False
272440275,71113.70,0.0020,474836854,474836854,1776045036405,False
272440276,71110.60,0.0020,474836855,474836855,1776045037004,True
272440277,71113.60,0.0020,474836856,474836857,1776045037172,False
272440278,71113.70,0.0022,474836858,474836858,1776045037202,False
272440279,71113.70,0.0018,474836859,474836859,1776045037977,False
272440280,71113.70,0.0015,474836860,474836860,1776045038553,False
272440281,71113.70,0.0021,474836861,474836861,1776045038748,False
272440282,71113.70,0.0016,474836862,474836862,1776045039030,False
272440283,71113.70,0.0020,474836863,474836863,1776045039463,False
272440284,71113.70,0.0101,474836864,474836864,1776045039654,False
272440285,71113.70,0.0022,474836865,474836865,1776045039807,False
272440286,71113.70,0.0036,474836866,474836867,1776045040769,False
272440287,71113.70,0.0021,474836868,474836868,1776045040955,False
272440288,71113.70,0.0020,474836869,474836869,1776045041132,False
272440289,71113.70,0.0041,474836870,474836871,1776045042631,False
272440290,71110.60,0.0020,474836872,474836872,1776045042669,True
272440291,71113.60,0.0019,474836873,474836873,1776045043011,False
272440292,71110.60,0.0020,474836874,474836874,1776045043572,True
272440293,71113.60,0.0016,474836875,474836876,1776045043848,False
272440294,71113.60,0.0005,474836877,474836877,1776045044080,False
272440295,71113.70,0.0016,474836878,474836878,1776045044080,False
272440296,71113.70,0.0021,474836879,474836879,1776045044283,False
272440297,71113.70,0.0024,474836880,474836880,1776045044475,False
272440298,71110.60,0.0016,474836881,474836881,1776045044679,True
272440299,71113.60,0.0016,474836882,474836882,1776045044902,False
272440300,71113.70,0.0001,474836883,474836883,1776045044902,False
272440301,71113.70,0.0019,474836884,474836884,1776045045065,False
272440302,71113.70,0.0022,474836885,474836885,1776045045180,False
272440303,71113.70,0.0024,474836886,474836886,1776045046027,False
272440304,71110.60,0.0030,474836887,474836887,1776045046741,True
272440305,71113.60,0.0015,474836888,474836888,1776045046922,False
272440643,71119.20,0.0017,474837286,474837286,1776045187079,False
272440644,71110.60,0.0016,474837287,474837287,1776045187782,True
272440645,71119.10,0.0016,474837288,474837288,1776045188059,False
272440646,71119.20,0.0007,474837289,474837289,1776045188059,False
272440647,71110.60,0.0101,474837290,474837290,1776045188428,True
272440648,71119.10,0.0018,474837291,474837291,1776045188577,False
272440649,71110.60,0.0011,474837292,474837292,1776045188784,True
272440650,71119.10,0.0018,474837293,474837293,1776045189552,False
272440651,71119.10,0.0021,474837294,474837294,1776045189731,False
272440652,71119.10,0.0021,474837295,474837295,1776045190161,False
272440653,71119.10,0.0023,474837296,474837296,1776045190902,False
272440654,71119.20,0.0001,474837297,474837297,1776045190902,False
272440655,71119.20,0.0018,474837298,474837298,1776045191801,False
272440656,71119.20,0.0016,474837299,474837299,1776045192511,False
272440657,71119.20,0.0018,474837300,474837300,1776045192813,False
272440658,71119.20,0.0016,474837301,474837301,1776045192931,False
272440659,71119.20,0.0017,474837302,474837302,1776045193395,False
272440660,71110.60,0.0690,474837303,474837303,1776045194227,True
272440661,71119.10,0.0019,474837304,474837304,1776045194339,False
272440662,71110.60,0.0020,474837305,474837305,1776045194710,True
272440663,71110.60,0.0016,474837306,474837306,1776045195080,True
272440664,71119.10,0.0015,474837307,474837307,1776045195195,False
272440665,71119.10,0.0031,474837308,474837309,1776045195519,False
272440666,71119.10,0.0019,474837310,474837310,1776045197084,False
272440667,71119.10,0.0024,474837311,474837311,1776045197238,False
272440668,71110.60,0.0020,474837312,474837312,1776045197295,True
272440669,71119.10,0.0022,474837313,474837313,1776045197829,False
272440670,71119.10,0.0015,474837314,474837314,1776045197958,False
272440671,71110.60,0.0018,474837315,474837315,1776045198352,True
272440672,71119.10,0.0020,474837316,474837316,1776045198800,False
272440673,71119.10,0.0033,474837317,474837318,1776045199045,False
272440674,71110.60,0.0035,474837319,474837319,1776045199963,True
272440675,71119.10,0.0016,474837320,474837320,1776045200125,False
272440676,71119.10,0.0022,474837321,474837321,1776045200507,False
272440677,71119.10,0.0041,474837322,474837323,1776045201759,False
272440678,71119.10,0.0018,474837324,474837324,1776045203049,False
272440679,71110.60,0.0059,474837325,474837326,1776045203247,True
272440680,71119.10,0.0015,474837327,474837327,1776045203702,False
272440681,71119.10,0.0020,474837328,474837328,1776045204038,False
272440682,71119.10,0.0024,474837329,474837329,1776045204652,False
272440683,71119.10,0.0017,474837330,474837330,1776045205000,False
272440684,71119.10,0.0021,474837331,474837331,1776045205254,False
272440685,71110.60,0.0018,474837332,474837332,1776045205487,True
272440686,71119.10,0.0016,474837333,474837333,1776045205841,False
272440687,71119.10,0.0015,474837334,474837334,1776045206802,False
272440688,71119.10,0.0016,474837335,474837335,1776045207205,False
272440689,71119.10,0.0021,474837336,474837336,1776045207697,False
272440690,71119.10,0.0044,474837337,474837338,1776045208196,False
272440691,71119.10,0.0019,474837339,474837339,1776045209483,False
272440692,71119.10,0.0016,474837340,474837340,1776045209805,False
272440693,71119.10,0.0023,474837341,474837341,1776045209955,False
272440694,71119.10,0.0022,474837342,474837342,1776045210088,False
272440695,71119.10,0.0018,474837343,474837343,1776045210689,False
272440696,71119.10,0.0023,474837344,474837344,1776045210927,False
272440697,71119.10,0.0015,474837345,474837345,1776045211425,False
272440698,71119.10,0.0016,474837346,474837346,1776045212516,False
272440699,71119.10,0.0140,474837347,474837348,1776045212874,False
272440700,71119.10,0.0024,474837349,474837349,1776045213119,False
272440701,71119.10,0.0023,474837350,474837350,1776045214283,False
272440702,71119.10,0.0018,474837351,474837351,1776045214477,False
272440703,71119.10,0.0020,474837352,474837352,1776045214692,False
272440704,71119.10,0.0006,474837353,474837353,1776045214882,False
272440705,71119.20,0.0014,474837354,474837354,1776045214882,False
272440706,71119.20,0.0018,474837355,474837355,1776045215595,False
272440707,71119.20,0.0017,474837356,474837356,1776045215778,False
272440708,71110.60,0.0270,474837358,474837358,1776045216661,True
272440709,71119.10,0.0024,474837359,474837359,1776045217169,False
272440710,71119.10,0.0020,474837360,474837360,1776045217298,False
272440711,71119.10,0.0016,474837361,474837361,1776045217836,False
272440712,71119.10,0.0039,474837362,474837363,1776045218988,False
272440713,71119.10,0.0022,474837364,474837364,1776045219231,False
272440714,71119.10,0.0022,474837365,474837365,1776045220236,False
272440715,71119.10,0.0020,474837366,474837366,1776045220483,False
272440716,71110.60,0.0140,474837367,474837367,1776045220677,True
272440717,71119.10,0.0023,474837368,474837368,1776045220761,False
272440718,71119.10,0.0101,474837369,474837370,1776045221475,False
272440719,71119.10,0.0037,474837371,474837372,1776045221650,False
272440720,71119.10,0.0018,474837373,474837373,1776045221892,False
272440721,71119.10,0.0017,474837374,474837374,1776045223141,False
272440722,71119.10,0.0017,474837375,474837375,1776045223609,False
272440723,71110.60,0.0016,474837376,474837376,1776045223661,True
272440724,71119.10,0.0018,474837377,474837377,1776045224007,False
272440725,71119.10,0.0016,474837378,474837378,1776045224451,False
272440726,71119.10,0.0016,474837379,474837379,1776045225057,False
272440727,71119.20,0.0022,474837380,474837380,1776045225696,False
272440728,71119.20,0.0022,474837381,474837381,1776045225969,False
272440729,71119.20,0.0036,474837382,474837383,1776045226709,False
272440730,71119.20,0.0024,474837384,474837384,1776045227321,False
272440731,71119.20,0.0023,474837385,474837385,1776045228232,False
272440732,71119.20,0.0019,474837386,474837386,1776045228615,False
272440733,71119.20,0.0037,474837387,474837388,1776045229421,False
272440734,71119.20,0.0017,474837389,474837389,1776045229981,False
272440735,71119.20,0.0022,474837390,474837390,1776045230130,False
272440736,71119.20,0.0021,474837391,474837391,1776045230267,False
272440737,71110.60,0.0016,474837392,474837392,1776045230962,True
272440738,71119.10,0.0016,474837393,474837393,1776045231028,False
272440739,71119.20,0.0020,474837394,474837394,1776045231754,False
272440740,71119.20,0.0019,474837395,474837395,1776045231990,False
272440741,71110.60,0.0350,474837396,474837396,1776045232291,True
272440742,71119.10,0.0020,474837397,474837397,1776045233168,False
272440743,71119.10,0.0024,474837398,474837398,1776045233406,False
272440744,71119.10,0.0018,474837399,474837399,1776045234075,False
272440745,71119.10,0.0018,474837400,474837400,1776045234180,False
272440746,71119.10,0.0018,474837401,474837401,1776045234585,False
272440747,71119.10,0.0017,474837402,474837402,1776045234882,False
272440748,71119.10,0.0024,474837403,474837403,1776045235607,False
272440749,71119.10,0.0016,474837404,474837404,1776045235789,False
272440750,71119.10,0.0016,474837405,474837405,1776045236375,False
272440751,71110.60,0.0020,474837406,474837406,1776045236635,True
272440752,71119.10,0.0024,474837407,474837407,1776045237028,False
272440753,71119.10,0.0018,474837408,474837408,1776045237577,False
272440754,71119.10,0.0018,474837409,474837409,1776045237734,False
272440755,71119.10,0.0022,474837410,474837410,1776045238659,False
272440756,71119.10,0.0041,474837411,474837412,1776045238907,False
272440757,71119.10,0.0017,474837413,474837413,1776045239293,False
272440758,71119.10,0.0016,474837414,474837414,1776045240003,False
272440759,71119.10,0.0017,474837415,474837415,1776045240413,False
272440760,71110.60,0.0117,474837416,474837416,1776045240960,True
272440761,71119.10,0.0021,474837417,474837418,1776045241047,False
272440762,71119.10,0.0033,474837419,474837420,1776045241155,False
272440763,71119.10,0.0015,474837421,474837421,1776045241550,False
272440764,71119.10,0.0019,474837422,474837422,1776045242043,False
272440765,71119.10,0.0016,474837423,474837423,1776045242478,False
272440766,71110.60,0.0703,474837424,474837424,1776045243183,True
272440767,71110.60,0.0703,474837425,474837425,1776045243557,True
272440768,71119.10,0.0019,474837426,474837426,1776045243677,False
272440769,71119.10,0.0017,474837427,474837427,1776045244300,False
272440770,71119.10,0.0015,474837428,474837429,1776045244673,False
272440771,71119.10,0.0031,474837430,474837431,1776045245150,False
272440772,71119.10,0.0017,474837432,474837432,1776045245469,False
272440773,71119.10,0.0038,474837433,474837434,1776045245697,False
272440774,71119.10,0.1307,474837435,474837435,1776045246511,False
272440775,71119.20,0.1563,474837436,474837437,1776045246511,False
272440776,71110.60,0.2830,474837438,474837439,1776045246870,True
272440777,71119.10,0.0021,474837440,474837440,1776045247043,False
272440778,71119.10,0.0024,474837441,474837441,1776045247658,False
272440779,71119.10,0.0042,474837442,474837443,1776045248104,False
272440780,71119.10,0.0015,474837444,474837444,1776045248207,False
272440781,71119.10,0.2727,474837445,474837447,1776045249638,False
272440782,71119.20,0.3092,474837448,474837448,1776045249721,False
272440783,71119.20,0.0023,474837449,474837449,1776045250062,False
272440784,71119.20,0.0016,474837450,474837450,1776045250163,False
272440785,71119.10,0.0033,474837451,474837452,1776045250904,False
272440786,71110.60,0.0016,474837453,474837453,1776045251385,True
272440787,71119.10,0.0023,474837454,474837454,1776045252143,False
272440788,71119.10,0.0017,474837455,474837455,1776045252592,False
272440789,71119.10,0.0020,474837456,474837456,1776045252776,False
272440790,71119.10,0.0048,474837457,474837459,1776045253027,False
272440791,71119.10,0.0015,474837460,474837460,1776045254404,False
272440792,71119.20,0.0022,474837461,474837462,1776045254404,False
272440793,71119.20,0.0034,474837463,474837464,1776045255082,False
272440794,71114.50,0.0021,474837465,474837465,1776045255910,True
272440795,71114.50,0.0020,474837466,474837466,1776045256414,True
272440796,71110.60,0.0016,474837467,474837467,1776045257045,True
272440797,71114.60,0.0016,474837468,474837468,1776045257111,True
272440798,71114.60,0.0023,474837469,474837469,1776045257489,True
272440799,71114.00,0.0022,474837470,474837470,1776045257605,False
272440800,71112.00,0.0035,474837471,474837473,1776045258184,True
272440801,71110.60,0.0032,474837474,474837474,1776045258435,True
272440802,71110.60,0.0702,474837475,474837475,1776045259129,True
272440803,71111.50,0.0017,474837476,474837476,1776045259558,False
272440804,71111.50,0.0020,474837477,474837477,1776045259964,False
272440805,71111.50,0.0024,474837478,474837478,1776045260882,False
272440806,71111.50,0.0022,474837479,474837479,1776045260986,False
272440807,71111.50,0.0015,474837480,474837480,1776045261631,False
272440808,71111.50,0.0017,474837481,474837481,1776045262247,False
272440809,71111.50,0.0022,474837482,474837482,1776045262752,False
272440810,71111.50,0.0018,474837483,474837483,1776045263497,False
272440811,71110.60,0.0016,474837484,474837484,1776045264132,True
272440812,71111.50,0.0023,474837485,474837485,1776045264147,False
272440813,71111.50,0.0051,474837486,474837488,1776045264426,False
272440814,71111.70,0.0017,474837489,474837489,1776045264919,False
272440815,71111.70,0.0019,474837490,474837491,1776045265156,False
272440816,71111.70,0.0023,474837492,474837493,1776045265434,False
272440817,71114.00,0.0005,474837494,474837494,1776045265434,False
272440818,71112.80,0.0020,474837495,474837495,1776045265677,False
272440819,71112.70,0.0532,474837496,474837497,1776045265879,False
272440820,71112.80,0.0858,474837498,474837498,1776045265879,False
272440821,71112.80,0.0018,474837499,474837499,1776045266490,False
272440822,71114.60,0.0040,474837500,474837502,1776045266796,False
272440823,71114.50,0.0016,474837503,474837503,1776045267886,True
272440824,71114.50,0.0037,474837504,474837505,1776045268267,True
272440825,71114.50,0.0039,474837506,474837507,1776045269468,True
272440826,71114.50,0.0017,474837508,474837508,1776045269851,True
272440827,71110.60,0.0016,474837509,474837509,1776045269949,True
272440828,71110.60,0.0016,474837510,474837510,1776045270084,True
272440829,71114.50,0.0023,474837511,474837511,1776045270609,False
272440830,71114.50,0.0009,474837512,474837512,1776045271201,False
272440831,71114.60,0.0015,474837513,474837513,1776045271201,False
272440832,71114.60,0.0024,474837514,474837514,1776045271460,False
272440833,71114.50,0.0017,474837515,474837515,1776045272459,True
272440834,71114.50,0.0017,474837516,474837516,1776045272797,True
272440835,71114.50,0.0018,474837517,474837517,1776045273597,True
272440836,71114.60,0.0019,474837518,474837518,1776045274013,False
272440837,71114.60,0.0020,474837519,474837519,1776045274803,False
272440838,71114.50,0.0020,474837520,474837520,1776045275266,True
272440839,71114.50,0.0024,474837521,474837521,1776045275488,True
272440840,71114.60,0.0015,474837522,474837522,1776045275493,False
272440841,71110.60,0.0016,474837523,474837523,1776045275850,True
272440842,71114.50,0.0016,474837524,474837524,1776045276027,False
272440843,71114.60,0.0001,474837525,474837525,1776045276027,False
272440844,71114.60,0.0018,474837526,474837526,1776045276315,False
272440845,71114.60,0.0024,474837527,474837527,1776045277202,False
272440846,71114.60,0.0017,474837528,474837528,1776045277562,False
272440847,71114.60,0.0036,474837530,474837531,1776045277742,False
272440848,71114.60,0.1406,474837532,474837532,1776045278254,False
272440849,71114.60,0.0017,474837533,474837533,1776045278635,False
272440850,71110.60,0.0028,474837534,474837534,1776045278880,True
272440851,71114.50,0.0018,474837535,474837535,1776045279522,False
272440852,71114.50,0.0010,474837536,474837536,1776045279980,False
272440853,71114.60,0.0014,474837537,474837537,1776045279980,False
272440854,71114.60,0.0021,474837538,474837538,1776045280322,False
272440855,71114.50,0.0022,474837539,474837539,1776045281792,True
272440856,71110.60,0.0016,474837540,474837540,1776045282328,True
272440857,71110.60,0.3662,474837541,474837543,1776045282767,True
272440858,71110.50,156.8790,474837544,474837555,1776045282843,True
272440859,71110.50,0.0018,474837556,474837556,1776045283435,True
272440860,71110.50,0.0016,474837557,474837557,1776045284730,True
272440861,71110.50,0.0053,474837558,474837560,1776045284886,True
272440862,71110.50,0.0021,474837561,474837561,1776045286535,True
272440863,71110.50,0.0116,474837562,474837563,1776045286663,True
272440864,71110.50,0.0040,474837564,474837565,1776045287610,True
272440865,71114.50,0.0016,474837566,474837566,1776045287769,False
272440866,71110.60,0.0016,474837567,474837567,1776045288254,True
272440867,71110.50,0.0008,474837568,474837568,1776045288254,True
272440868,71110.50,62.7656,474837569,474837573,1776045289342,True
272440869,71110.50,62.7647,474837577,474837582,1776045289443,True
272440870,71110.50,0.0033,474837583,474837584,1776045289789,True
272440871,71114.50,0.0100,474837585,474837585,1776045290365,False
272440872,71110.60,0.0100,474837586,474837586,1776045290754,True
272440873,71110.50,0.0070,474837587,474837587,1776045290754,True
272440874,71110.50,0.0018,474837588,474837588,1776045290935,True
272440875,71110.50,0.0017,474837589,474837590,1776045291183,True
272440876,71110.50,0.0001,474837591,474837591,1776045292308,True
272440877,71109.90,0.0038,474837592,474837594,1776045292308,True
272440878,71108.30,0.0004,474837595,474837595,1776045292371,True
272440879,71108.30,0.0018,474837596,474837597,1776045292548,True
272440880,71108.30,0.0020,474837598,474837599,1776045293179,True
272440881,71114.50,0.0018,474837600,474837600,1776045293461,False
272440882,71108.30,0.0022,474837601,474837602,1776045294179,True
272440883,71108.30,0.0018,474837603,474837604,1776045294321,True
272440884,71108.30,0.0029,474837605,474837606,1776045294680,True
272440885,71108.20,0.0322,474837607,474837623,1776045294680,True
272440886,71108.10,0.0020,474837624,474837624,1776045295109,False
272440887,71108.10,0.0024,474837625,474837625,1776045295439,False
272440888,71108.10,0.0015,474837626,474837626,1776045295635,False
272440889,71108.10,0.0015,474837627,474837627,1776045296601,False
272440890,71108.10,0.0022,474837628,474837628,1776045296848,False
272440891,71108.10,0.0018,474837629,474837629,1776045296974,False
272440892,71108.10,0.0020,474837630,474837630,1776045297348,False
272440893,71108.10,0.0178,474837631,474837631,1776045298097,False
272440894,71108.00,0.0017,474837632,474837632,1776045298350,True
272440895,71108.00,0.0017,474837633,474837633,1776045298586,True
272440896,71108.00,0.0040,474837634,474837637,1776045299155,True
272440897,71108.00,0.0103,474837638,474837644,1776045299365,True
272440898,71107.90,0.0015,474837645,474837645,1776045299413,True
272440899,71107.90,0.0017,474837646,474837647,1776045299663,True
272440900,71107.90,0.0090,474837648,474837652,1776045299896,True
272440901,71107.90,0.0059,474837653,474837657,1776045300008,True
272440902,71107.60,0.0330,474837658,474837659,1776045300057,True
272440903,71107.50,0.0180,474837660,474837660,1776045300083,True
272440904,71107.50,2.7918,474837661,474837669,1776045300268,True
272440905,71107.50,0.3102,474837670,474837670,1776045300371,True
272440906,71107.50,0.0022,474837671,474837671,1776045300647,True
272440907,71107.50,0.0024,474837672,474837672,1776045301382,True
272440908,71107.50,0.0022,474837673,474837673,1776045301599,True
272440909,71107.50,0.0023,474837674,474837674,1776045302029,True
272440910,71107.50,0.0022,474837675,474837675,1776045303353,True
272440911,71108.10,0.0017,474837676,474837676,1776045303590,False
272440912,71107.60,0.0017,474837677,474837677,1776045303811,True
272440913,71107.50,0.0290,474837678,474837680,1776045303811,True
272440914,71107.50,0.0019,474837681,474837681,1776045304292,True
272440915,71107.50,0.0894,474837682,474837682,1776045304839,True
272440916,71107.50,0.0041,474837683,474837684,1776045305274,True
272440917,71107.50,6.1060,474837685,474837694,1776045305763,True
272440918,71107.50,0.0024,474837695,474837695,1776045306252,True
272440919,71107.50,0.0020,474837696,474837696,1776045306800,True
272440920,71107.50,0.0043,474837697,474837698,1776045306948,True
272440921,71107.50,0.0018,474837699,474837699,1776045307210,True
272440922,71107.50,0.0019,474837700,474837700,1776045308700,True
272440923,71107.50,0.0022,474837701,474837701,1776045308956,True
272440924,71107.20,0.0022,474837702,474837702,1776045309024,True
272440925,71107.20,3.0680,474837703,474837712,1776045309236,True
272440926,71107.20,0.0023,474837713,474837713,1776045309441,True
272440927,71107.20,0.0020,474837714,474837714,1776045310212,True
272440928,71107.20,0.0023,474837715,474837715,1776045310324,True
272440929,71107.20,0.0015,474837716,474837716,1776045311249,True
272440930,71107.20,0.0037,474837717,474837718,1776045311985,True
272440931,71108.10,0.0008,474837719,474837719,1776045312130,False
272440932,71107.20,0.0022,474837720,474837720,1776045312335,True
272440933,71108.10,0.0018,474837721,474837721,1776045312373,False
272440934,71107.30,0.0019,474837722,474837722,1776045312644,True
272440935,71107.20,0.0007,474837723,474837723,1776045313495,True
272440936,71107.10,3.0683,474837724,474837744,1776045313495,True
272440937,71107.10,0.0038,474837745,474837746,1776045313947,True
272440938,71107.10,0.0022,474837747,474837747,1776045314067,True
272440939,71107.10,0.0020,474837748,474837748,1776045314203,True
272440940,71107.10,0.0047,474837749,474837750,1776045315611,True
272440941,71107.10,0.0023,474837751,474837751,1776045316603,True
